DateTime,Hold_VOO
2025-11-05 14:34:00,99457.055
2025-11-05 14:35:00,99461.67
2025-11-05 14:36:00,99458.65
2025-11-05 14:37:00,99465.01
2025-11-05 14:38:00,99466.6
2025-11-05 14:39:00,99465.8
2025-11-05 14:40:00,99457.13
2025-11-05 14:41:00,99458.65
2025-11-05 14:42:00,99453.875
2025-11-05 14:43:00,99442.74
2025-11-05 14:44:00,99442.586
2025-11-05 14:45:00,99447.5
2025-11-05 14:46:00,99453.87
2025-11-05 14:47:00,99438.25
2025-11-05 14:48:00,99426.85
2025-11-05 14:49:00,99417.31
2025-11-05 14:50:00,99440.37
2025-11-05 14:51:00,99448.42
2025-11-05 14:52:00,99442.74
2025-11-05 14:53:00,99445.125
2025-11-05 14:54:00,99455.46
2025-11-05 14:55:00,99445.93
2025-11-05 14:56:00,99440.94
2025-11-05 14:57:00,99447.516
2025-11-05 14:58:00,99453.875
2025-11-05 14:59:00,99433.2
2025-11-05 15:00:00,99455.46
2025-11-05 15:01:00,99474.55
2025-11-05 15:02:00,99462.94
2025-11-05 15:03:00,99456.266
2025-11-05 15:04:00,99452.29
2025-11-05 15:05:00,99438.19
2025-11-05 15:06:00,99447.516
2025-11-05 15:07:00,99420.49
2025-11-05 15:08:00,99431.625
2025-11-05 15:09:00,99442.74
2025-11-05 15:10:00,99455.46
2025-11-05 15:11:00,99449.12
2025-11-05 15:12:00,99450.71
2025-11-05 15:13:00,99449.11
2025-11-05 15:14:00,99458.65
2025-11-05 15:15:00,99471.375
2025-11-05 15:16:00,99453.875
2025-11-05 15:17:00,99426.85
2025-11-05 15:18:00,99437.2
2025-11-05 15:19:00,99429.234
2025-11-05 15:20:00,99436.38
2025-11-05 15:21:00,99448.31
2025-11-05 15:22:00,99444.336
2025-11-05 15:23:00,99430.03
2025-11-05 15:24:00,99407.766
2025-11-05 15:25:00,99403.21
2025-11-05 15:26:00,99383.94
2025-11-05 15:27:00,99360.33
2025-11-05 15:28:00,99390.29
2025-11-05 15:29:00,99368.82
2025-11-05 15:30:00,99355.305
2025-11-05 15:31:00,99331.45
2025-11-05 15:32:00,99341.0
2025-11-05 15:33:00,99348.93
2025-11-05 15:34:00,99336.23
2025-11-05 15:35:00,99344.17
2025-11-05 15:36:00,99336.23
2025-11-05 15:37:00,99331.45
2025-11-05 15:38:00,99347.35
2025-11-05 15:39:00,99332.26
2025-11-05 15:40:00,99371.2
2025-11-05 15:41:00,99369.62
2025-11-05 15:42:00,99348.15
2025-11-05 15:43:00,99310.79
2025-11-05 15:44:00,99309.2
2025-11-05 15:45:00,99313.96
2025-11-05 15:46:00,99289.32
2025-11-05 15:47:00,99267.86
2025-11-05 15:48:00,99264.67
2025-11-05 15:49:00,99240.836
2025-11-05 15:50:00,99261.51
2025-11-05 15:51:00,99250.37
2025-11-05 15:52:00,99214.59
2025-11-05 15:53:00,99240.836
2025-11-05 15:54:00,99197.91
2025-11-05 15:55:00,99158.16
2025-11-05 15:56:00,99154.98
2025-11-05 15:57:00,99069.125
2025-11-05 15:58:00,99042.1
2025-11-05 15:59:00,99027.78
2025-11-06 09:30:00,98884.7
2025-11-06 09:31:00,98929.21
2025-11-06 09:32:00,99000.74
2025-11-06 09:33:00,98946.695
2025-11-06 09:34:00,98949.88
2025-11-06 09:35:00,98908.55
2025-11-06 09:36:00,98937.16
2025-11-06 09:37:00,98961.016
2025-11-06 09:38:00,98986.445
2025-11-06 09:39:00,98926.03
2025-11-06 09:40:00,98868.8
2025-11-06 09:41:00,98794.08
2025-11-06 09:42:00,98805.2
2025-11-06 09:43:00,98814.74
2025-11-06 09:44:00,98811.56
2025-11-06 09:45:00,98892.65
2025-11-06 09:46:00,98889.72
2025-11-06 09:47:00,98924.445
2025-11-06 09:48:00,98957.83
2025-11-06 09:49:00,98844.95
2025-11-06 09:50:00,98776.59
2025-11-06 09:51:00,98743.2
2025-11-06 09:52:00,98722.69
2025-11-06 09:53:00,98724.12
2025-11-06 09:54:00,98654.164
2025-11-06 09:55:00,98689.14
2025-11-06 09:56:00,98680.72
2025-11-06 09:57:00,98622.37
2025-11-06 09:58:00,98622.37
2025-11-06 09:59:00,98529.35
2025-11-06 10:00:00,98468.15
2025-11-06 10:01:00,98444.305
2025-11-06 10:02:00,98400.58
2025-11-06 10:03:00,98414.086
2025-11-06 10:04:00,98309.16
2025-11-06 10:05:00,98385.47
2025-11-06 10:06:00,98459.414
2025-11-06 10:07:00,98423.586
2025-11-06 10:08:00,98418.08
2025-11-06 10:09:00,98419.54
2025-11-06 10:10:00,98525.39
2025-11-06 10:11:00,98526.18
2025-11-06 10:12:00,98414.086
2025-11-06 10:13:00,98423.63
2025-11-06 10:14:00,98393.42
2025-11-06 10:15:00,98410.91
2025-11-06 10:16:00,98493.11
2025-11-06 10:17:00,98547.59
2025-11-06 10:18:00,98593.75
2025-11-06 10:19:00,98574.67
2025-11-06 10:20:00,98644.625
2025-11-06 10:21:00,98657.33
2025-11-06 10:22:00,98703.45
2025-11-06 10:23:00,98699.49
2025-11-06 10:24:00,98678.03
2025-11-06 10:25:00,98692.32
2025-11-06 10:26:00,98636.68
2025-11-06 10:27:00,98609.64
2025-11-06 10:28:00,98658.93
2025-11-06 10:29:00,98606.47
2025-11-06 10:30:00,98561.945
2025-11-06 10:31:00,98575.47
2025-11-06 10:32:00,98503.125
2025-11-06 10:33:00,98444.305
2025-11-06 10:34:00,98458.61
2025-11-06 10:35:00,98418.86
2025-11-06 10:36:00,98290.07
2025-11-06 10:37:00,98207.41
2025-11-06 10:38:00,98237.62
2025-11-06 10:39:00,98228.07
2025-11-06 10:40:00,98169.25
2025-11-06 10:41:00,98159.71
2025-11-06 10:42:00,98174.016
2025-11-06 10:43:00,98167.66
2025-11-06 10:44:00,98107.24
2025-11-06 10:45:00,98197.87
2025-11-06 10:46:00,98169.25
2025-11-06 10:47:00,98123.125
2025-11-06 10:48:00,98121.55
2025-11-06 10:49:00,98139.04
2025-11-06 10:50:00,98108.836
2025-11-06 10:51:00,98177.2
2025-11-06 10:52:00,98159.71
2025-11-06 10:53:00,98110.42
2025-11-06 10:54:00,98188.33
2025-11-06 10:55:00,98178.79
2025-11-06 10:56:00,98112.01
2025-11-06 10:57:00,98097.7
2025-11-06 10:58:00,98083.414
2025-11-06 10:59:00,98069.086
2025-11-06 11:00:00,98100.89
2025-11-06 11:01:00,98110.23
2025-11-06 11:02:00,98121.61
2025-11-06 11:03:00,98110.42
2025-11-06 11:04:00,98161.29
2025-11-06 11:05:00,98189.125
2025-11-06 11:06:00,98155.734
2025-11-06 11:07:00,98100.89
2025-11-06 11:08:00,98193.09
2025-11-06 11:09:00,98143.81
2025-11-06 11:10:00,98090.914
2025-11-06 11:11:00,98145.4
2025-11-06 11:12:00,98092.93
2025-11-06 11:13:00,98132.68
2025-11-06 11:14:00,98154.94
2025-11-06 11:15:00,98159.71
2025-11-06 11:16:00,98108.836
2025-11-06 11:17:00,98094.52
2025-11-06 11:18:00,98030.93
2025-11-06 11:19:00,98082.49
2025-11-06 11:20:00,98138.25
2025-11-06 11:21:00,98132.68
2025-11-06 11:22:00,98011.84
2025-11-06 11:23:00,98019.78
2025-11-06 11:24:00,98018.21
2025-11-06 11:25:00,97997.54
2025-11-06 11:26:00,98051.586
2025-11-06 11:27:00,98018.06
2025-11-06 11:28:00,98062.73
2025-11-06 11:29:00,98130.3
2025-11-06 11:30:00,98077.03
2025-11-06 11:31:00,98073.85
2025-11-06 11:32:00,98069.086
2025-11-06 11:33:00,98094.52
2025-11-06 11:34:00,98059.55
2025-11-06 11:35:00,97927.586
2025-11-06 11:36:00,98002.22
2025-11-06 11:37:00,97960.98
2025-11-06 11:38:00,97984.82
2025-11-06 11:39:00,97942.086
2025-11-06 11:40:00,97960.98
2025-11-06 11:41:00,97930.766
2025-11-06 11:42:00,97925.97
2025-11-06 11:43:00,97884.64
2025-11-06 11:44:00,97937.125
2025-11-06 11:45:00,97878.93
2025-11-06 11:46:00,97897.65
2025-11-06 11:47:00,97878.305
2025-11-06 11:48:00,97871.94
2025-11-06 11:49:00,97878.305
2025-11-06 11:50:00,97905.31
2025-11-06 11:51:00,97918.84
2025-11-06 11:52:00,97999.12
2025-11-06 11:53:00,97935.53
2025-11-06 11:54:00,97978.46
2025-11-06 11:55:00,97882.27
2025-11-06 11:56:00,97811.52
2025-11-06 11:57:00,97864.52
2025-11-06 11:58:00,97843.31
2025-11-06 11:59:00,97854.445
2025-11-06 12:00:00,97910.1
2025-11-06 12:01:00,97910.1
2025-11-06 12:02:00,97948.555
2025-11-06 12:03:00,97892.6
2025-11-06 12:04:00,97957.8
2025-11-06 12:05:00,97981.64
2025-11-06 12:06:00,97993.6
2025-11-06 12:07:00,97889.43
2025-11-06 12:08:00,97902.15
2025-11-06 12:09:00,97999.13
2025-11-06 12:10:00,98044.44
2025-11-06 12:11:00,98072.26
2025-11-06 12:12:00,98025.37
2025-11-06 12:13:00,97986.414
2025-11-06 12:14:00,97947.46
2025-11-06 12:15:00,97906.914
2025-11-06 12:16:00,97880.69
2025-11-06 12:17:00,97914.07
2025-11-06 12:18:00,97916.45
2025-11-06 12:19:00,97922.805
2025-11-06 12:20:00,97895.78
2025-11-06 12:21:00,97805.18
2025-11-06 12:22:00,97826.625
2025-11-06 12:23:00,97806.75
2025-11-06 12:24:00,97821.06
2025-11-06 12:25:00,97808.34
2025-11-06 12:26:00,97781.32
2025-11-06 12:27:00,97811.52
2025-11-06 12:28:00,97835.37
2025-11-06 12:29:00,97867.164
2025-11-06 12:30:00,97864.07
2025-11-06 12:31:00,97897.375
2025-11-06 12:32:00,97948.25
2025-11-06 12:33:00,97970.5
2025-11-06 12:34:00,97905.31
2025-11-06 12:35:00,97968.92
2025-11-06 12:36:00,97972.09
2025-11-06 12:37:00,97937.125
2025-11-06 12:38:00,97992.766
2025-11-06 12:39:00,97902.53
2025-11-06 12:40:00,97935.53
2025-11-06 12:41:00,97927.586
2025-11-06 12:42:00,97997.54
2025-11-06 12:43:00,98030.93
2025-11-06 12:44:00,98025.37
2025-11-06 12:45:00,98085.78
2025-11-06 12:46:00,98084.98
2025-11-06 12:47:00,98119.96
2025-11-06 12:48:00,98114.734
2025-11-06 12:49:00,98096.12
2025-11-06 12:50:00,98117.58
2025-11-06 12:51:00,98134.266
2025-11-06 12:52:00,98150.18
2025-11-06 12:53:00,98105.33
2025-11-06 12:54:00,98140.62
2025-11-06 12:55:00,98158.125
2025-11-06 12:56:00,98158.914
2025-11-06 12:57:00,98116.78
2025-11-06 12:58:00,98104.06
2025-11-06 12:59:00,98089.76
2025-11-06 13:00:00,98087.37
2025-11-06 13:01:00,98127.914
2025-11-06 13:02:00,98122.11
2025-11-06 13:03:00,98056.34
2025-11-06 13:04:00,97995.945
2025-11-06 13:05:00,97910.1
2025-11-06 13:06:00,97841.734
2025-11-06 13:07:00,97852.07
2025-11-06 13:08:00,97849.68
2025-11-06 13:09:00,97844.81
2025-11-06 13:10:00,97841.734
2025-11-06 13:11:00,97832.195
2025-11-06 13:12:00,97835.37
2025-11-06 13:13:00,97876.08
2025-11-06 13:14:00,97878.305
2025-11-06 13:15:00,97876.66
2025-11-06 13:16:00,97879.89
2025-11-06 13:17:00,97883.06
2025-11-06 13:18:00,97867.164
2025-11-06 13:19:00,97884.66
2025-11-06 13:20:00,97913.27
2025-11-06 13:21:00,97892.6
2025-11-06 13:22:00,97902.15
2025-11-06 13:23:00,97954.61
2025-11-06 13:24:00,98018.21
2025-11-06 13:25:00,98059.55
2025-11-06 13:26:00,98117.58
2025-11-06 13:27:00,98061.14
2025-11-06 13:28:00,98096.12
2025-11-06 13:29:00,98075.445
2025-11-06 13:30:00,98129.51
2025-11-06 13:31:00,98144.92
2025-11-06 13:32:00,98134.266
2025-11-06 13:33:00,98101.09
2025-11-06 13:34:00,98140.63
2025-11-06 13:35:00,98177.42
2025-11-06 13:36:00,98221.71
2025-11-06 13:37:00,98201.04
2025-11-06 13:38:00,98177.99
2025-11-06 13:39:00,98197.07
2025-11-06 13:40:00,98199.45
2025-11-06 13:41:00,98194.68
2025-11-06 13:42:00,98237.62
2025-11-06 13:43:00,98212.97
2025-11-06 13:44:00,98223.3
2025-11-06 13:45:00,98216.945
2025-11-06 13:46:00,98145.42
2025-11-06 13:47:00,98177.2
2025-11-06 13:48:00,98187.54
2025-11-06 13:49:00,98209.3
2025-11-06 13:50:00,98207.41
2025-11-06 13:51:00,98217.98
2025-11-06 13:52:00,98226.484
2025-11-06 13:53:00,98188.33
2025-11-06 13:54:00,98223.3
2025-11-06 13:55:00,98160.51
2025-11-06 13:56:00,98127.914
2025-11-06 13:57:00,98112.805
2025-11-06 13:58:00,98129.51
2025-11-06 13:59:00,98158.125
2025-11-06 14:00:00,98153.34
2025-11-06 14:01:00,98170.836
2025-11-06 14:02:00,98141.42
2025-11-06 14:03:00,98205.82
2025-11-06 14:04:00,98263.05
2025-11-06 14:05:00,98334.6
2025-11-06 14:06:00,98350.49
2025-11-06 14:07:00,98313.93
2025-11-06 14:08:00,98294.85
2025-11-06 14:09:00,98264.66
2025-11-06 14:10:00,98313.93
2025-11-06 14:11:00,98284.516
2025-11-06 14:12:00,98297.24
2025-11-06 14:13:00,98326.65
2025-11-06 14:14:00,98352.88
2025-11-06 14:15:00,98331.414
2025-11-06 14:16:00,98320.28
2025-11-06 14:17:00,98288.47
2025-11-06 14:18:00,98264.64
2025-11-06 14:19:00,98299.35
2025-11-06 14:20:00,98291.664
2025-11-06 14:21:00,98293.26
2025-11-06 14:22:00,98307.57
2025-11-06 14:23:00,98326.65
2025-11-06 14:24:00,98333.01
2025-11-06 14:25:00,98370.0
2025-11-06 14:26:00,98386.27
2025-11-06 14:27:00,98385.47
2025-11-06 14:28:00,98433.164
2025-11-06 14:29:00,98433.11
2025-11-06 14:30:00,98364.805
2025-11-06 14:31:00,98395.805
2025-11-06 14:32:00,98444.305
2025-11-06 14:33:00,98437.15
2025-11-06 14:34:00,98429.984
2025-11-06 14:35:00,98434.76
2025-11-06 14:36:00,98468.15
2025-11-06 14:37:00,98434.76
2025-11-06 14:38:00,98446.69
2025-11-06 14:39:00,98410.91
2025-11-06 14:40:00,98376.734
2025-11-06 14:41:00,98315.54
2025-11-06 14:42:00,98280.54
2025-11-06 14:43:00,98313.93
2025-11-06 14:44:00,98352.08
2025-11-06 14:45:00,98367.99
2025-11-06 14:46:00,98320.03
2025-11-06 14:47:00,98320.28
2025-11-06 14:48:00,98281.35
2025-11-06 14:49:00,98299.625
2025-11-06 14:50:00,98317.91
2025-11-06 14:51:00,98283.72
2025-11-06 14:52:00,98243.97
2025-11-06 14:53:00,98291.664
2025-11-06 14:54:00,98310.74
2025-11-06 14:55:00,98355.266
2025-11-06 14:56:00,98363.21
2025-11-06 14:57:00,98415.68
2025-11-06 14:58:00,98422.2
2025-11-06 14:59:00,98373.55
2025-11-06 15:00:00,98366.4
2025-11-06 15:01:00,98325.055
2025-11-06 15:02:00,98325.055
2025-11-06 15:03:00,98347.32
2025-11-06 15:04:00,98344.13
2025-11-06 15:05:00,98374.34
2025-11-06 15:06:00,98364.805
2025-11-06 15:07:00,98375.94
2025-11-06 15:08:00,98364.805
2025-11-06 15:09:00,98360.03
2025-11-06 15:10:00,98385.47
2025-11-06 15:11:00,98396.6
2025-11-06 15:12:00,98348.91
2025-11-06 15:13:00,98374.34
2025-11-06 15:14:00,98379.12
2025-11-06 15:15:00,98337.78
2025-11-06 15:16:00,98340.16
2025-11-06 15:17:00,98340.95
2025-11-06 15:18:00,98367.99
2025-11-06 15:19:00,98375.94
2025-11-06 15:20:00,98348.91
2025-11-06 15:21:00,98377.52
2025-11-06 15:22:00,98388.66
2025-11-06 15:23:00,98406.14
2025-11-06 15:24:00,98407.734
2025-11-06 15:25:00,98410.91
2025-11-06 15:26:00,98387.06
2025-11-06 15:27:00,98371.16
2025-11-06 15:28:00,98340.95
2025-11-06 15:29:00,98283.72
2025-11-06 15:30:00,98285.31
2025-11-06 15:31:00,98242.375
2025-11-06 15:32:00,98251.92
2025-11-06 15:33:00,98253.516
2025-11-06 15:34:00,98306.0
2025-11-06 15:35:00,98314.72
2025-11-06 15:36:00,98286.91
2025-11-06 15:37:00,98274.98
2025-11-06 15:38:00,98237.62
2025-11-06 15:39:00,98215.35
2025-11-06 15:40:00,98215.35
2025-11-06 15:41:00,98210.58
2025-11-06 15:42:00,98177.2
2025-11-06 15:43:00,98169.41
2025-11-06 15:44:00,98139.04
2025-11-06 15:45:00,98116.78
2025-11-06 15:46:00,98031.72
2025-11-06 15:47:00,98018.19
2025-11-06 15:48:00,98016.62
2025-11-06 15:49:00,98032.51
2025-11-06 15:50:00,98037.28
2025-11-06 15:51:00,98045.234
2025-11-06 15:52:00,98054.77
2025-11-06 15:53:00,98065.91
2025-11-06 15:54:00,97994.36
2025-11-06 15:55:00,98003.89
2025-11-06 15:56:00,97983.23
2025-11-06 15:57:00,97962.555
2025-11-06 15:58:00,97965.74
2025-11-06 15:59:00,97973.69
2025-11-07 09:30:00,97442.67
2025-11-07 09:31:00,97439.484
2025-11-07 09:32:00,97490.37
2025-11-07 09:33:00,97396.555
2025-11-07 09:34:00,97393.39
2025-11-07 09:35:00,97393.54
2025-11-07 09:36:00,97293.22
2025-11-07 09:37:00,97181.93
2025-11-07 09:38:00,97205.77
2025-11-07 09:39:00,97119.92
2025-11-07 09:40:00,97205.77
2025-11-07 09:41:00,97239.95
2025-11-07 09:42:00,97196.24
2025-11-07 09:43:00,97319.445
2025-11-07 09:44:00,97261.42
2025-11-07 09:45:00,97337.734
2025-11-07 09:46:00,97221.9
2025-11-07 09:47:00,97240.75
2025-11-07 09:48:00,97359.99
2025-11-07 09:49:00,97183.52
2025-11-07 09:50:00,97248.695
2025-11-07 09:51:00,97270.96
2025-11-07 09:52:00,97391.63
2025-11-07 09:53:00,97331.375
2025-11-07 09:54:00,97353.64
2025-11-07 09:55:00,97381.14
2025-11-07 09:56:00,97415.64
2025-11-07 09:57:00,97420.414
2025-11-07 09:58:00,97439.484
2025-11-07 09:59:00,97402.92
2025-11-07 10:00:00,97278.91
2025-11-07 10:01:00,97278.91
2025-11-07 10:02:00,97297.195
2025-11-07 10:03:00,97237.57
2025-11-07 10:04:00,97215.32
2025-11-07 10:05:00,97230.09
2025-11-07 10:06:00,97088.93
2025-11-07 10:07:00,97105.62
2025-11-07 10:08:00,97189.875
2025-11-07 10:09:00,97323.43
2025-11-07 10:10:00,97352.05
2025-11-07 10:11:00,97396.555
2025-11-07 10:12:00,97364.766
2025-11-07 10:13:00,97410.87
2025-11-07 10:14:00,97431.65
2025-11-07 10:15:00,97479.26
2025-11-07 10:16:00,97471.28
2025-11-07 10:17:00,97441.875
2025-11-07 10:18:00,97406.09
2025-11-07 10:19:00,97417.23
2025-11-07 10:20:00,97402.92
2025-11-07 10:21:00,97410.87
2025-11-07 10:22:00,97468.1
2025-11-07 10:23:00,97312.305
2025-11-07 10:24:00,97286.875
2025-11-07 10:25:00,97388.61
2025-11-07 10:26:00,97394.98
2025-11-07 10:27:00,97426.766
2025-11-07 10:28:00,97377.48
2025-11-07 10:29:00,97336.14
2025-11-07 10:30:00,97371.125
2025-11-07 10:31:00,97374.305
2025-11-07 10:32:00,97347.27
2025-11-07 10:33:00,97278.11
2025-11-07 10:34:00,97283.68
2025-11-07 10:35:00,97297.984
2025-11-07 10:36:00,97315.484
2025-11-07 10:37:00,97261.42
2025-11-07 10:38:00,97208.95
2025-11-07 10:39:00,97164.44
2025-11-07 10:40:00,97208.95
2025-11-07 10:41:00,97143.766
2025-11-07 10:42:00,97128.66
2025-11-07 10:43:00,97131.05
2025-11-07 10:44:00,97099.25
2025-11-07 10:45:00,97065.07
2025-11-07 10:46:00,97053.94
2025-11-07 10:47:00,97099.25
2025-11-07 10:48:00,97044.11
2025-11-07 10:49:00,97056.33
2025-11-07 10:50:00,97135.82
2025-11-07 10:51:00,97053.15
2025-11-07 10:52:00,97065.875
2025-11-07 10:53:00,97061.09
2025-11-07 10:54:00,97059.5
2025-11-07 10:55:00,97040.43
2025-11-07 10:56:00,97019.76
2025-11-07 10:57:00,97035.66
2025-11-07 10:58:00,97001.79
2025-11-07 10:59:00,96959.34
2025-11-07 11:00:00,97010.234
2025-11-07 11:01:00,97030.88
2025-11-07 11:02:00,96984.78
2025-11-07 11:03:00,97011.805
2025-11-07 11:04:00,97014.984
2025-11-07 11:05:00,97040.43
2025-11-07 11:06:00,96952.984
2025-11-07 11:07:00,96987.96
2025-11-07 11:08:00,96946.625
2025-11-07 11:09:00,96949.8
2025-11-07 11:10:00,96952.984
2025-11-07 11:11:00,96878.26
2025-11-07 11:12:00,96887.805
2025-11-07 11:13:00,96900.51
2025-11-07 11:14:00,96874.28
2025-11-07 11:15:00,96836.92
2025-11-07 11:16:00,96821.016
2025-11-07 11:17:00,96843.41
2025-11-07 11:18:00,96927.55
2025-11-07 11:19:00,96938.836
2025-11-07 11:20:00,96962.52
2025-11-07 11:21:00,96992.734
2025-11-07 11:22:00,96970.47
2025-11-07 11:23:00,96972.86
2025-11-07 11:24:00,96924.37
2025-11-07 11:25:00,96921.18
2025-11-07 11:26:00,96902.1
2025-11-07 11:27:00,96892.59
2025-11-07 11:28:00,96881.44
2025-11-07 11:29:00,96875.08
2025-11-07 11:30:00,96903.695
2025-11-07 11:31:00,96933.11
2025-11-07 11:32:00,96871.75
2025-11-07 11:33:00,96879.05
2025-11-07 11:34:00,96960.93
2025-11-07 11:35:00,96883.85
2025-11-07 11:36:00,96876.67
2025-11-07 11:37:00,96879.84
2025-11-07 11:38:00,96827.38
2025-11-07 11:39:00,96848.055
2025-11-07 11:40:00,96868.73
2025-11-07 11:41:00,96814.664
2025-11-07 11:42:00,96848.055
2025-11-07 11:43:00,96914.83
2025-11-07 11:44:00,96943.445
2025-11-07 11:45:00,96938.67
2025-11-07 11:46:00,96833.74
2025-11-07 11:47:00,96835.336
2025-11-07 11:48:00,96848.21
2025-11-07 11:49:00,96846.46
2025-11-07 11:50:00,96865.54
2025-11-07 11:51:00,96929.13
2025-11-07 11:52:00,96930.73
2025-11-07 11:53:00,96910.055
2025-11-07 11:54:00,96838.516
2025-11-07 11:55:00,96768.555
2025-11-07 11:56:00,96769.57
2025-11-07 11:57:00,96685.88
2025-11-07 11:58:00,96695.87
2025-11-07 11:59:00,96773.09
2025-11-07 12:00:00,96743.12
2025-11-07 12:01:00,96722.59
2025-11-07 12:02:00,96755.04
2025-11-07 12:03:00,96710.54
2025-11-07 12:04:00,96713.7
2025-11-07 12:05:00,96770.14
2025-11-07 12:06:00,96704.96
2025-11-07 12:07:00,96653.305
2025-11-07 12:08:00,96709.32
2025-11-07 12:09:00,96731.984
2025-11-07 12:10:00,96733.58
2025-11-07 12:11:00,96778.1
2025-11-07 12:12:00,96765.375
2025-11-07 12:13:00,96846.46
2025-11-07 12:14:00,96849.64
2025-11-07 12:15:00,96844.87
2025-11-07 12:16:00,96903.695
2025-11-07 12:17:00,96922.77
2025-11-07 12:18:00,96916.42
2025-11-07 12:19:00,96910.055
2025-11-07 12:20:00,96960.92
2025-11-07 12:21:00,97005.45
2025-11-07 12:22:00,97045.18
2025-11-07 12:23:00,97071.445
2025-11-07 12:24:00,97040.43
2025-11-07 12:25:00,97062.68
2025-11-07 12:26:00,97075.41
2025-11-07 12:27:00,97033.27
2025-11-07 12:28:00,96989.55
2025-11-07 12:29:00,96987.96
2025-11-07 12:30:00,96995.914
2025-11-07 12:31:00,97004.66
2025-11-07 12:32:00,97049.96
2025-11-07 12:33:00,97032.48
2025-11-07 12:34:00,97026.375
2025-11-07 12:35:00,97032.48
2025-11-07 12:36:00,97029.29
2025-11-07 12:37:00,97038.836
2025-11-07 12:38:00,96923.34
2025-11-07 12:39:00,96949.79
2025-11-07 12:40:00,96936.195
2025-11-07 12:41:00,96900.51
2025-11-07 12:42:00,96945.016
2025-11-07 12:43:00,96915.62
2025-11-07 12:44:00,96925.0
2025-11-07 12:45:00,96946.625
2025-11-07 12:46:00,96932.336
2025-11-07 12:47:00,96918.01
2025-11-07 12:48:00,96821.016
2025-11-07 12:49:00,96822.61
2025-11-07 12:50:00,96800.35
2025-11-07 12:51:00,96876.67
2025-11-07 12:52:00,96833.74
2025-11-07 12:53:00,96870.305
2025-11-07 12:54:00,96896.55
2025-11-07 12:55:00,96959.34
2025-11-07 12:56:00,97010.66
2025-11-07 12:57:00,97016.58
2025-11-07 12:58:00,97022.336
2025-11-07 12:59:00,97049.91
2025-11-07 13:00:00,97108.79
2025-11-07 13:01:00,97081.766
2025-11-07 13:02:00,97053.15
2025-11-07 13:03:00,97066.33
2025-11-07 13:04:00,97069.04
2025-11-07 13:05:00,97018.164
2025-11-07 13:06:00,97055.53
2025-11-07 13:07:00,97057.91
2025-11-07 13:08:00,97122.305
2025-11-07 13:09:00,97099.19
2025-11-07 13:10:00,97132.484
2025-11-07 13:11:00,97151.72
2025-11-07 13:12:00,97111.97
2025-11-07 13:13:00,97125.49
2025-11-07 13:14:00,97142.18
2025-11-07 13:15:00,97118.33
2025-11-07 13:16:00,97081.766
2025-11-07 13:17:00,97070.51
2025-11-07 13:18:00,97149.33
2025-11-07 13:19:00,97150.13
2025-11-07 13:20:00,97134.234
2025-11-07 13:21:00,97146.95
2025-11-07 13:22:00,97151.72
2025-11-07 13:23:00,97195.445
2025-11-07 13:24:00,97235.99
2025-11-07 13:25:00,97256.65
2025-11-07 13:26:00,97266.984
2025-11-07 13:27:00,97250.29
2025-11-07 13:28:00,97243.94
2025-11-07 13:29:00,97248.695
2025-11-07 13:30:00,97258.24
2025-11-07 13:31:00,97294.81
2025-11-07 13:32:00,97263.805
2025-11-07 13:33:00,97259.83
2025-11-07 13:34:00,97250.29
2025-11-07 13:35:00,97240.75
2025-11-07 13:36:00,97220.08
2025-11-07 13:37:00,97248.695
2025-11-07 13:38:00,97286.07
2025-11-07 13:39:00,97345.695
2025-11-07 13:40:00,97353.64
2025-11-07 13:41:00,97347.27
2025-11-07 13:42:00,97329.78
2025-11-07 13:43:00,97310.71
2025-11-07 13:44:00,97318.64
2025-11-07 13:45:00,97309.914
2025-11-07 13:46:00,97290.04
2025-11-07 13:47:00,97230.016
2025-11-07 13:48:00,97210.55
2025-11-07 13:49:00,97188.28
2025-11-07 13:50:00,97151.72
2025-11-07 13:51:00,97142.18
2025-11-07 13:52:00,97134.234
2025-11-07 13:53:00,97127.08
2025-11-07 13:54:00,97186.7
2025-11-07 13:55:00,97251.88
2025-11-07 13:56:00,97249.74
2025-11-07 13:57:00,97301.164
2025-11-07 13:58:00,97326.6
2025-11-07 13:59:00,97272.555
2025-11-07 14:00:00,97285.27
2025-11-07 14:01:00,97342.51
2025-11-07 14:02:00,97336.91
2025-11-07 14:03:00,97358.4
2025-11-07 14:04:00,97328.195
2025-11-07 14:05:00,97328.195
2025-11-07 14:06:00,97387.02
2025-11-07 14:07:00,97389.41
2025-11-07 14:08:00,97382.25
2025-11-07 14:09:00,97354.44
2025-11-07 14:10:00,97329.78
2025-11-07 14:11:00,97345.695
2025-11-07 14:12:00,97387.71
2025-11-07 14:13:00,97359.99
2025-11-07 14:14:00,97393.39
2025-11-07 14:15:00,97415.64
2025-11-07 14:16:00,97412.46
2025-11-07 14:17:00,97388.61
2025-11-07 14:18:00,97429.945
2025-11-07 14:19:00,97347.27
2025-11-07 14:20:00,97398.15
2025-11-07 14:21:00,97407.66
2025-11-07 14:22:00,97433.13
2025-11-07 14:23:00,97412.46
2025-11-07 14:24:00,97449.03
2025-11-07 14:25:00,97415.64
2025-11-07 14:26:00,97415.64
2025-11-07 14:27:00,97401.336
2025-11-07 14:28:00,97396.555
2025-11-07 14:29:00,97437.89
2025-11-07 14:30:00,97501.5
