DateTime,Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
2025-08-06 14:50:00-04:00,14:50 - 14:51,61.03,0.005,61.02,61.03,61.015,18.0,8283.0
2025-08-06 14:51:00-04:00,14:51 - 14:52,61.015,-0.015,61.02,61.02,61.0146,11.0,3891.0
2025-08-06 14:52:00-04:00,14:52 - 14:53,61.0201,0.0051,61.015,61.0299,61.01,10.0,10363.0
2025-08-06 14:53:00-04:00,14:53 - 14:54,61.03,0.0099,61.025,61.03,61.023,15.0,4427.0
2025-08-06 14:54:00-04:00,14:54 - 14:55,61.025,-0.005,61.025,61.03,61.025,11.0,13132.0
2025-08-06 14:55:00-04:00,14:55 - 14:56,61.025,0.0,61.025,61.03,61.02,27.0,16267.0
2025-08-06 14:56:00-04:00,14:56 - 14:57,61.03,0.005,61.03,61.03,61.0235,16.0,6188.0
2025-08-06 14:57:00-04:00,14:57 - 14:58,61.025,-0.005,61.03,61.03,61.02,20.0,5279.0
2025-08-06 14:58:00-04:00,14:58 - 14:59,61.0051,-0.0199,61.03,61.03,61.0051,31.0,8307.0
2025-08-06 14:59:00-04:00,14:59 - 15:00,61.01,0.0049,61.005,61.01,61.0,17.0,4336.0
2025-08-06 15:00:00-04:00,15:00 - 15:01,61.015,0.005,61.01,61.015,61.0,30.0,9049.0
2025-08-06 15:01:00-04:00,15:01 - 15:02,61.02,0.005,61.015,61.02,61.0133,18.0,32654.0
2025-08-06 15:02:00-04:00,15:02 - 15:03,61.015,-0.005,61.0123,61.02,61.0123,9.0,10067.0
2025-08-06 15:03:00-04:00,15:03 - 15:04,61.015,0.0,61.015,61.02,61.0135,11.0,6056.0
2025-08-06 15:04:00-04:00,15:04 - 15:05,61.02,0.005,61.0197,61.02,61.0138,19.0,3319.0
2025-08-06 15:05:00-04:00,15:05 - 15:06,61.015,-0.005,61.015,61.02,61.01,13.0,4832.0
2025-08-06 15:06:00-04:00,15:06 - 15:07,61.015,0.0,61.02,61.02,61.0133,12.0,5142.0
2025-08-06 15:07:00-04:00,15:07 - 15:08,61.015,0.0,61.01,61.02,61.01,18.0,7924.0
2025-08-06 15:08:00-04:00,15:08 - 15:09,61.02,0.005,61.015,61.02,61.0101,16.0,6816.0
2025-08-06 15:09:00-04:00,15:09 - 15:10,61.0096,-0.0104,61.015,61.017,61.005,33.0,9177.0
2025-08-06 15:10:00-04:00,15:10 - 15:11,61.02,0.0104,61.0025,61.02,61.0025,11.0,4812.0
2025-08-06 15:11:00-04:00,15:11 - 15:12,61.02,0.0,61.015,61.02,61.0113,9.0,6071.0
2025-08-06 15:12:00-04:00,15:12 - 15:13,61.005,-0.015,61.015,61.015,61.0046,27.0,5888.0
2025-08-06 15:13:00-04:00,15:13 - 15:14,61.01,0.005,61.005,61.01,61.0031,23.0,11546.0
2025-08-06 15:14:00-04:00,15:14 - 15:15,61.01,0.0,61.005,61.01,61.005,28.0,13499.0
2025-08-06 15:15:00-04:00,15:15 - 15:16,61.005,-0.005,61.01,61.01,61.0001,7.0,2041.0
2025-08-06 15:16:00-04:00,15:16 - 15:17,61.01,0.005,61.01,61.01,61.0046,17.0,7414.0
2025-08-06 15:17:00-04:00,15:17 - 15:18,61.015,0.005,61.01,61.02,61.01,26.0,6509.0
2025-08-06 15:18:00-04:00,15:18 - 15:19,61.0299,0.0149,61.018,61.0299,61.015,14.0,3260.0
2025-08-06 15:19:00-04:00,15:19 - 15:20,61.0263,-0.0036,61.025,61.03,61.023,16.0,5424.0
2025-08-06 15:20:00-04:00,15:20 - 15:21,61.035,0.0087,61.03,61.037,61.0244,78.0,78784.0
2025-08-06 15:21:00-04:00,15:21 - 15:22,61.035,0.0,61.0326,61.04,61.0301,17.0,4849.0
2025-08-06 15:22:00-04:00,15:22 - 15:23,61.045,0.01,61.0346,61.0465,61.0346,33.0,6296.0
2025-08-06 15:23:00-04:00,15:23 - 15:24,61.0465,0.0015,61.045,61.0499,61.045,25.0,35054.0
2025-08-06 15:24:00-04:00,15:24 - 15:25,61.05,0.0035,61.0417,61.055,61.0401,35.0,14078.0
2025-08-06 15:25:00-04:00,15:25 - 15:26,61.045,-0.005,61.0433,61.048,61.0433,3.0,556.0
2025-08-06 15:26:00-04:00,15:26 - 15:27,61.035,-0.01,61.0446,61.045,61.03,17.0,5330.0
2025-08-06 15:27:00-04:00,15:27 - 15:28,61.04,0.005,61.0365,61.04,61.0301,21.0,7038.0
2025-08-06 15:28:00-04:00,15:28 - 15:29,61.045,0.005,61.045,61.045,61.0337,15.0,3588.0
2025-08-06 15:29:00-04:00,15:29 - 15:30,61.0481,0.0031,61.045,61.0499,61.0401,11.0,10738.0
2025-08-06 15:30:00-04:00,15:30 - 15:31,61.0539,0.0058,61.045,61.0553,61.045,58.0,30081.0
2025-08-06 15:31:00-04:00,15:31 - 15:32,61.06,0.0061,61.05,61.06,61.05,53.0,24545.0
2025-08-06 15:32:00-04:00,15:32 - 15:33,61.065,0.005,61.0551,61.065,61.055,43.0,16834.0
2025-08-06 15:33:00-04:00,15:33 - 15:34,61.065,0.0,61.07,61.07,61.06,15.0,3763.0
2025-08-06 15:34:00-04:00,15:34 - 15:35,61.06,-0.005,61.065,61.07,61.06,29.0,12181.0
2025-08-06 15:35:00-04:00,15:35 - 15:36,61.05,-0.01,61.06,61.06,61.05,14.0,4451.0
2025-08-06 15:36:00-04:00,15:36 - 15:37,61.045,-0.005,61.055,61.06,61.0436,38.0,13624.0
2025-08-06 15:37:00-04:00,15:37 - 15:38,61.06,0.015,61.05,61.06,61.05,15.0,4118.0
2025-08-06 15:38:00-04:00,15:38 - 15:39,61.0638,0.0038,61.06,61.0662,61.0544,34.0,8032.0
2025-08-06 15:39:00-04:00,15:39 - 15:40,61.06,-0.0038,61.07,61.07,61.06,36.0,14739.0
2025-08-06 15:40:00-04:00,15:40 - 15:41,61.055,-0.005,61.06,61.065,61.055,35.0,12196.0
2025-08-06 15:41:00-04:00,15:41 - 15:42,61.045,-0.01,61.055,61.06,61.045,41.0,8230.0
2025-08-06 15:42:00-04:00,15:42 - 15:43,61.04,-0.005,61.05,61.05,61.04,15.0,5843.0
2025-08-06 15:43:00-04:00,15:43 - 15:44,61.04,0.0,61.045,61.05,61.04,18.0,9711.0
2025-08-06 15:44:00-04:00,15:44 - 15:45,61.045,0.005,61.04,61.05,61.04,25.0,18220.0
2025-08-06 15:45:00-04:00,15:45 - 15:46,61.03,-0.015,61.04,61.04,61.03,20.0,8757.0
2025-08-06 15:46:00-04:00,15:46 - 15:47,61.0351,0.0051,61.035,61.04,61.025,30.0,15856.0
2025-08-06 15:47:00-04:00,15:47 - 15:48,61.03,-0.0051,61.035,61.04,61.03,21.0,6818.0
2025-08-06 15:48:00-04:00,15:48 - 15:49,61.03,0.0,61.035,61.035,61.03,13.0,2532.0
2025-08-06 15:49:00-04:00,15:49 - 15:50,61.02,-0.01,61.035,61.04,61.02,48.0,10187.0
2025-08-06 15:50:00-04:00,15:50 - 15:51,61.02,0.0,61.02,61.03,61.015,73.0,23725.0
2025-08-06 15:51:00-04:00,15:51 - 15:52,61.035,0.015,61.025,61.035,61.025,58.0,15585.0
2025-08-06 15:52:00-04:00,15:52 - 15:53,61.025,-0.01,61.035,61.035,61.025,60.0,36712.0
2025-08-06 15:53:00-04:00,15:53 - 15:54,61.0235,-0.0015,61.025,61.03,61.02,39.0,15762.0
2025-08-06 15:54:00-04:00,15:54 - 15:55,61.04,0.0165,61.025,61.04,61.02,123.0,41284.0
2025-08-06 15:55:00-04:00,15:55 - 15:56,61.025,-0.015,61.03,61.035,61.02,26.0,8253.0
2025-08-06 15:56:00-04:00,15:56 - 15:57,61.02,-0.005,61.023,61.023,61.01,91.0,27710.0
2025-08-06 15:57:00-04:00,15:57 - 15:58,61.025,0.005,61.025,61.03,61.02,26.0,10051.0
2025-08-06 15:58:00-04:00,15:58 - 15:59,61.015,-0.01,61.025,61.03,61.015,43.0,16080.0
2025-08-06 15:59:00-04:00,15:59 - 16:00,61.0,-0.015,61.02,61.025,61.0,84.0,76266.0
2025-08-07 09:30:00-04:00,09:30 - 09:31,61.65,0.65,61.59,61.65,61.59,66.0,48061.0
2025-08-07 09:31:00-04:00,09:31 - 09:32,61.68,0.03,61.66,61.695,61.655,49.0,25736.0
2025-08-07 09:32:00-04:00,09:32 - 09:33,61.68,0.0,61.675,61.685,61.67,22.0,5024.0
2025-08-07 09:33:00-04:00,09:33 - 09:34,61.665,-0.015,61.68,61.68,61.66,10.0,2470.0
2025-08-07 09:34:00-04:00,09:34 - 09:35,61.67,0.005,61.665,61.68,61.66,48.0,29425.0
2025-08-07 09:35:00-04:00,09:35 - 09:36,61.675,0.005,61.665,61.685,61.665,27.0,21378.0
2025-08-07 09:36:00-04:00,09:36 - 09:37,61.67,-0.005,61.675,61.675,61.6623,13.0,5416.0
2025-08-07 09:37:00-04:00,09:37 - 09:38,61.685,0.015,61.67,61.69,61.67,17.0,4910.0
2025-08-07 09:38:00-04:00,09:38 - 09:39,61.685,0.0,61.685,61.69,61.68,31.0,10900.0
2025-08-07 09:39:00-04:00,09:39 - 09:40,61.69,0.005,61.69,61.69,61.67,47.0,28769.0
2025-08-07 09:40:00-04:00,09:40 - 09:41,61.685,-0.005,61.685,61.69,61.675,34.0,10751.0
2025-08-07 09:41:00-04:00,09:41 - 09:42,61.7,0.015,61.68,61.7,61.68,8.0,1581.0
2025-08-07 09:42:00-04:00,09:42 - 09:43,61.675,-0.025,61.705,61.705,61.675,31.0,12631.0
2025-08-07 09:43:00-04:00,09:43 - 09:44,61.68,0.005,61.67,61.685,61.67,58.0,30612.0
2025-08-07 09:44:00-04:00,09:44 - 09:45,61.71,0.03,61.705,61.7253,61.7045,34.0,17018.0
2025-08-07 09:45:00-04:00,09:45 - 09:46,61.68,-0.03,61.7,61.7,61.6754,45.0,14735.0
2025-08-07 09:46:00-04:00,09:46 - 09:47,61.67,-0.01,61.68,61.68,61.67,16.0,5833.0
2025-08-07 09:47:00-04:00,09:47 - 09:48,61.675,0.005,61.67,61.69,61.67,19.0,7531.0
2025-08-07 09:48:00-04:00,09:48 - 09:49,61.66,-0.015,61.67,61.67,61.65,15.0,3599.0
2025-08-07 09:49:00-04:00,09:49 - 09:50,61.665,0.005,61.6501,61.665,61.645,7.0,5429.0
2025-08-07 09:50:00-04:00,09:50 - 09:51,61.68,0.015,61.67,61.6854,61.67,16.0,4001.0
2025-08-07 09:51:00-04:00,09:51 - 09:52,61.68,0.0,61.6881,61.69,61.68,17.0,8429.0
2025-08-07 09:52:00-04:00,09:52 - 09:53,61.665,-0.015,61.67,61.6771,61.665,40.0,17098.0
2025-08-07 09:53:00-04:00,09:53 - 09:54,61.64,-0.025,61.665,61.665,61.64,24.0,11953.0
2025-08-07 09:54:00-04:00,09:54 - 09:55,61.64,0.0,61.6301,61.645,61.63,23.0,6238.0
2025-08-07 09:55:00-04:00,09:55 - 09:56,61.64,0.0,61.63,61.64,61.615,90.0,39403.0
2025-08-07 09:56:00-04:00,09:56 - 09:57,61.65,0.01,61.645,61.65,61.634,43.0,11114.0
2025-08-07 09:57:00-04:00,09:57 - 09:58,61.67,0.02,61.655,61.67,61.6528,14.0,3632.0
2025-08-07 09:58:00-04:00,09:58 - 09:59,61.665,-0.005,61.665,61.665,61.665,7.0,986.0
2025-08-07 09:59:00-04:00,09:59 - 10:00,61.655,-0.01,61.665,61.67,61.655,19.0,3308.0
2025-08-07 10:00:00-04:00,10:00 - 10:01,61.645,-0.01,61.655,61.6572,61.64,17.0,9006.0
2025-08-07 10:01:00-04:00,10:01 - 10:02,61.595,-0.05,61.645,61.645,61.595,29.0,5958.0
2025-08-07 10:02:00-04:00,10:02 - 10:03,61.595,0.0,61.6,61.615,61.595,19.0,7473.0
2025-08-07 10:03:00-04:00,10:03 - 10:04,61.585,-0.01,61.59,61.59,61.575,31.0,6376.0
2025-08-07 10:04:00-04:00,10:04 - 10:05,61.56,-0.025,61.58,61.58,61.56,45.0,20651.0
2025-08-07 10:05:00-04:00,10:05 - 10:06,61.56,0.0,61.555,61.5772,61.555,17.0,3394.0
2025-08-07 10:06:00-04:00,10:06 - 10:07,61.58,0.02,61.56,61.59,61.56,42.0,29849.0
2025-08-07 10:07:00-04:00,10:07 - 10:08,61.56,-0.02,61.5868,61.5868,61.56,103.0,55958.0
2025-08-07 10:08:00-04:00,10:08 - 10:09,61.525,-0.035,61.555,61.555,61.52,86.0,36282.0
2025-08-07 10:09:00-04:00,10:09 - 10:10,61.52,-0.005,61.53,61.545,61.52,57.0,13749.0
2025-08-07 10:10:00-04:00,10:10 - 10:11,61.51,-0.01,61.515,61.515,61.485,48.0,19769.0
2025-08-07 10:11:00-04:00,10:11 - 10:12,61.52,0.01,61.51,61.53,61.51,34.0,7841.0
2025-08-07 10:12:00-04:00,10:12 - 10:13,61.535,0.015,61.515,61.535,61.505,44.0,23592.0
2025-08-07 10:13:00-04:00,10:13 - 10:14,61.5,-0.035,61.53,61.53,61.495,40.0,13779.0
2025-08-07 10:14:00-04:00,10:14 - 10:15,61.515,0.015,61.515,61.52,61.51,18.0,4300.0
2025-08-07 10:15:00-04:00,10:15 - 10:16,61.5,-0.015,61.52,61.53,61.5,23.0,7163.0
2025-08-07 10:16:00-04:00,10:16 - 10:17,61.525,0.025,61.495,61.525,61.495,18.0,25112.0
2025-08-07 10:17:00-04:00,10:17 - 10:18,61.515,-0.01,61.525,61.525,61.5128,32.0,17843.0
2025-08-07 10:18:00-04:00,10:18 - 10:19,61.49,-0.025,61.51,61.51,61.485,45.0,15046.0
2025-08-07 10:19:00-04:00,10:19 - 10:20,61.5093,0.0193,61.485,61.51,61.485,11.0,2016.0
2025-08-07 10:20:00-04:00,10:20 - 10:21,61.52,0.0107,61.51,61.52,61.5001,20.0,7317.0
2025-08-07 10:21:00-04:00,10:21 - 10:22,61.485,-0.035,61.515,61.515,61.485,26.0,6036.0
2025-08-07 10:22:00-04:00,10:22 - 10:23,61.48,-0.005,61.48,61.4854,61.4738,20.0,4932.0
2025-08-07 10:23:00-04:00,10:23 - 10:24,61.47,-0.01,61.47,61.475,61.465,27.0,7026.0
2025-08-07 10:24:00-04:00,10:24 - 10:25,61.45,-0.02,61.47,61.47,61.45,13.0,1944.0
2025-08-07 10:25:00-04:00,10:25 - 10:26,61.42,-0.03,61.43,61.43,61.42,15.0,4753.0
2025-08-07 10:26:00-04:00,10:26 - 10:27,61.4367,0.0167,61.42,61.44,61.42,49.0,26219.0
2025-08-07 10:27:00-04:00,10:27 - 10:28,61.44,0.0033,61.445,61.445,61.43,52.0,25222.0
2025-08-07 10:28:00-04:00,10:28 - 10:29,61.4437,0.0037,61.4372,61.445,61.43,21.0,5614.0
2025-08-07 10:29:00-04:00,10:29 - 10:30,61.46,0.0163,61.4443,61.46,61.44,35.0,19531.0
2025-08-07 10:30:00-04:00,10:30 - 10:31,61.46,0.0,61.465,61.475,61.4563,27.0,9199.0
2025-08-07 10:31:00-04:00,10:31 - 10:32,61.47,0.01,61.465,61.475,61.465,19.0,3688.0
2025-08-07 10:32:00-04:00,10:32 - 10:33,61.4851,0.0151,61.47,61.4851,61.465,24.0,6127.0
2025-08-07 10:33:00-04:00,10:33 - 10:34,61.485,-0.0001,61.48,61.485,61.48,16.0,3850.0
2025-08-07 10:34:00-04:00,10:34 - 10:35,61.485,0.0,61.48,61.4854,61.48,7.0,2895.0
2025-08-07 10:35:00-04:00,10:35 - 10:36,61.48,-0.005,61.485,61.49,61.48,19.0,4989.0
2025-08-07 10:36:00-04:00,10:36 - 10:37,61.49,0.01,61.48,61.49,61.47,36.0,15700.0
2025-08-07 10:37:00-04:00,10:37 - 10:38,61.5,0.01,61.4846,61.5,61.4846,20.0,5771.0
2025-08-07 10:38:00-04:00,10:38 - 10:39,61.4954,-0.0046,61.505,61.505,61.4834,26.0,5239.0
2025-08-07 10:39:00-04:00,10:39 - 10:40,61.49,-0.0054,61.49,61.495,61.485,20.0,11179.0
2025-08-07 10:40:00-04:00,10:40 - 10:41,61.46,-0.03,61.485,61.49,61.46,25.0,7481.0
2025-08-07 10:41:00-04:00,10:41 - 10:42,61.465,0.005,61.465,61.47,61.4631,10.0,5445.0
2025-08-07 10:42:00-04:00,10:42 - 10:43,61.46,-0.005,61.4699,61.4699,61.45,27.0,11553.0
2025-08-07 10:43:00-04:00,10:43 - 10:44,61.49,0.03,61.47,61.49,61.47,16.0,5393.0
2025-08-07 10:44:00-04:00,10:44 - 10:45,61.47,-0.02,61.48,61.485,61.47,15.0,4577.0
2025-08-07 10:45:00-04:00,10:45 - 10:46,61.4732,0.0032,61.4712,61.485,61.47,35.0,15428.0
2025-08-07 10:46:00-04:00,10:46 - 10:47,61.45,-0.0232,61.485,61.485,61.435,35.0,10223.0
2025-08-07 10:47:00-04:00,10:47 - 10:48,61.435,-0.015,61.45,61.455,61.435,24.0,8728.0
2025-08-07 10:48:00-04:00,10:48 - 10:49,61.4599,0.0249,61.435,61.4599,61.4232,33.0,22028.0
2025-08-07 10:49:00-04:00,10:49 - 10:50,61.465,0.0051,61.47,61.47,61.4601,8.0,4388.0
2025-08-07 10:50:00-04:00,10:50 - 10:51,61.45,-0.015,61.4699,61.4699,61.445,33.0,10013.0
2025-08-07 10:51:00-04:00,10:51 - 10:52,61.436,-0.014,61.445,61.45,61.43,18.0,10514.0
2025-08-07 10:52:00-04:00,10:52 - 10:53,61.4538,0.0178,61.44,61.4538,61.438,14.0,7007.0
2025-08-07 10:53:00-04:00,10:53 - 10:54,61.44,-0.0138,61.455,61.46,61.435,36.0,18470.0
2025-08-07 10:54:00-04:00,10:54 - 10:55,61.445,0.005,61.445,61.4478,61.44,18.0,5823.0
2025-08-07 10:55:00-04:00,10:55 - 10:56,61.435,-0.01,61.4451,61.4451,61.4329,47.0,21373.0
2025-08-07 10:56:00-04:00,10:56 - 10:57,61.4327,-0.0023,61.4326,61.44,61.43,12.0,2161.0
2025-08-07 10:57:00-04:00,10:57 - 10:58,61.42,-0.0127,61.435,61.435,61.415,66.0,22699.0
2025-08-07 10:58:00-04:00,10:58 - 10:59,61.42,0.0,61.415,61.42,61.41,21.0,22370.0
2025-08-07 10:59:00-04:00,10:59 - 11:00,61.425,0.005,61.4246,61.4278,61.4146,64.0,22540.0
2025-08-07 11:00:00-04:00,11:00 - 11:01,61.445,0.02,61.43,61.45,61.43,89.0,33520.0
2025-08-07 11:01:00-04:00,11:01 - 11:02,61.4603,0.0153,61.44,61.47,61.43,85.0,53978.0
2025-08-07 11:02:00-04:00,11:02 - 11:03,61.425,-0.0353,61.46,61.46,61.425,33.0,12402.0
2025-08-07 11:03:00-04:00,11:03 - 11:04,61.4356,0.0106,61.43,61.4356,61.43,2.0,321.0
2025-08-07 11:04:00-04:00,11:04 - 11:05,61.4,-0.0356,61.43,61.435,61.4,22.0,6481.0
2025-08-07 11:05:00-04:00,11:05 - 11:06,61.436,0.036,61.415,61.436,61.4147,42.0,24201.0
2025-08-07 11:06:00-04:00,11:06 - 11:07,61.425,-0.011,61.43,61.43,61.4135,17.0,11030.0
2025-08-07 11:07:00-04:00,11:07 - 11:08,61.4263,0.0013,61.42,61.445,61.42,73.0,41076.0
2025-08-07 11:08:00-04:00,11:08 - 11:09,61.4201,-0.0062,61.424,61.425,61.4201,5.0,814.0
2025-08-07 11:09:00-04:00,11:09 - 11:10,61.4349,0.0148,61.43,61.4349,61.43,3.0,1086.0
2025-08-07 11:10:00-04:00,11:10 - 11:11,61.4454,0.0105,61.44,61.455,61.44,29.0,22578.0
2025-08-07 11:11:00-04:00,11:11 - 11:12,61.45,0.0046,61.445,61.455,61.44,69.0,30072.0
2025-08-07 11:12:00-04:00,11:12 - 11:13,61.45,0.0,61.45,61.455,61.4435,8.0,2258.0
2025-08-07 11:13:00-04:00,11:13 - 11:14,61.4425,-0.0075,61.45,61.45,61.4336,16.0,4107.0
2025-08-07 11:14:00-04:00,11:14 - 11:15,61.44,-0.0025,61.44,61.44,61.435,10.0,2414.0
2025-08-07 11:15:00-04:00,11:15 - 11:16,61.43,-0.01,61.445,61.445,61.43,35.0,17200.0
2025-08-07 11:16:00-04:00,11:16 - 11:17,61.44,0.01,61.43,61.45,61.43,8.0,2836.0
2025-08-07 11:17:00-04:00,11:17 - 11:18,61.47,0.03,61.46,61.47,61.46,3.0,2300.0
2025-08-07 11:18:00-04:00,11:18 - 11:19,61.47,0.0,61.47,61.48,61.46,39.0,14359.0
2025-08-07 11:19:00-04:00,11:19 - 11:20,61.466,-0.004,61.475,61.475,61.46,13.0,1930.0
2025-08-07 11:20:00-04:00,11:20 - 11:21,61.475,0.009,61.465,61.48,61.465,62.0,28367.0
2025-08-07 11:21:00-04:00,11:21 - 11:22,61.4669,-0.0081,61.47,61.47,61.4601,39.0,10916.0
2025-08-07 11:22:00-04:00,11:22 - 11:23,61.455,-0.0119,61.465,61.465,61.4539,21.0,4637.0
2025-08-07 11:23:00-04:00,11:23 - 11:24,61.4541,-0.0009,61.455,61.4572,61.4523,6.0,1992.0
2025-08-07 11:24:00-04:00,11:24 - 11:25,61.445,-0.0091,61.46,61.46,61.4438,18.0,2974.0
2025-08-07 11:25:00-04:00,11:25 - 11:26,61.42,-0.025,61.445,61.445,61.42,29.0,13903.0
2025-08-07 11:26:00-04:00,11:26 - 11:27,61.4,-0.02,61.42,61.425,61.4,12.0,3017.0
2025-08-07 11:27:00-04:00,11:27 - 11:28,61.4046,0.0046,61.4,61.4046,61.4,9.0,1870.0
2025-08-07 11:28:00-04:00,11:28 - 11:29,61.41,0.0054,61.4001,61.41,61.4,83.0,48077.0
2025-08-07 11:29:00-04:00,11:29 - 11:30,61.415,0.005,61.41,61.415,61.4035,37.0,10272.0
2025-08-07 11:30:00-04:00,11:30 - 11:31,61.44,0.025,61.415,61.44,61.4101,46.0,20105.0
2025-08-07 11:31:00-04:00,11:31 - 11:32,61.42,-0.02,61.435,61.435,61.42,57.0,35653.0
2025-08-07 11:32:00-04:00,11:32 - 11:33,61.425,0.005,61.42,61.425,61.42,8.0,3839.0
2025-08-07 11:33:00-04:00,11:33 - 11:34,61.41,-0.015,61.425,61.43,61.41,55.0,20661.0
2025-08-07 11:34:00-04:00,11:34 - 11:35,61.43,0.02,61.4055,61.43,61.405,14.0,12984.0
2025-08-07 11:35:00-04:00,11:35 - 11:36,61.43,0.0,61.435,61.44,61.43,17.0,4026.0
2025-08-07 11:36:00-04:00,11:36 - 11:37,61.4335,0.0035,61.43,61.45,61.43,53.0,30607.0
2025-08-07 11:37:00-04:00,11:37 - 11:38,61.425,-0.0085,61.435,61.435,61.42,12.0,10900.0
2025-08-07 11:38:00-04:00,11:38 - 11:39,61.432,0.007,61.43,61.432,61.43,3.0,1066.0
2025-08-07 11:39:00-04:00,11:39 - 11:40,61.435,0.003,61.4372,61.44,61.43,11.0,4040.0
2025-08-07 11:40:00-04:00,11:40 - 11:41,61.4246,-0.0104,61.4322,61.4322,61.4246,14.0,6152.0
2025-08-07 11:41:00-04:00,11:41 - 11:42,61.425,0.0004,61.425,61.43,61.42,44.0,46140.0
2025-08-07 11:42:00-04:00,11:42 - 11:43,61.43,0.005,61.425,61.43,61.42,18.0,4853.0
2025-08-07 11:43:00-04:00,11:43 - 11:44,61.435,0.005,61.425,61.44,61.42,39.0,17188.0
2025-08-07 11:44:00-04:00,11:44 - 11:45,61.43,-0.005,61.44,61.44,61.4246,56.0,23521.0
2025-08-07 11:45:00-04:00,11:45 - 11:46,61.435,0.005,61.425,61.4377,61.4228,18.0,2219.0
2025-08-07 11:46:00-04:00,11:46 - 11:47,61.415,-0.02,61.435,61.435,61.415,47.0,14271.0
2025-08-07 11:47:00-04:00,11:47 - 11:48,61.435,0.02,61.4166,61.4385,61.4128,13.0,6712.0
2025-08-07 11:48:00-04:00,11:48 - 11:49,61.4297,-0.0053,61.435,61.435,61.425,14.0,5917.0
2025-08-07 11:49:00-04:00,11:49 - 11:50,61.41,-0.0197,61.425,61.425,61.41,27.0,7327.0
2025-08-07 11:50:00-04:00,11:50 - 11:51,61.4,-0.01,61.41,61.415,61.3939,19.0,14078.0
2025-08-07 11:51:00-04:00,11:51 - 11:52,61.4246,0.0246,61.395,61.4246,61.395,24.0,10713.0
2025-08-07 11:52:00-04:00,11:52 - 11:53,61.4338,0.0092,61.425,61.4338,61.425,8.0,5561.0
2025-08-07 11:53:00-04:00,11:53 - 11:54,61.4335,-0.0003,61.43,61.4335,61.425,18.0,3455.0
2025-08-07 11:54:00-04:00,11:54 - 11:55,61.44,0.0065,61.435,61.44,61.435,51.0,67096.0
2025-08-07 11:55:00-04:00,11:55 - 11:56,61.4499,0.0099,61.44,61.45,61.44,14.0,4905.0
2025-08-07 11:56:00-04:00,11:56 - 11:57,61.4435,-0.0064,61.45,61.46,61.4429,50.0,44228.0
2025-08-07 11:57:00-04:00,11:57 - 11:58,61.455,0.0115,61.445,61.455,61.445,16.0,3679.0
2025-08-07 11:58:00-04:00,11:58 - 11:59,61.435,-0.02,61.45,61.45,61.435,25.0,10709.0
2025-08-07 11:59:00-04:00,11:59 - 12:00,61.435,0.0,61.4328,61.445,61.4328,23.0,8519.0
2025-08-07 12:00:00-04:00,12:00 - 12:01,61.44,0.005,61.4345,61.445,61.4345,14.0,7080.0
2025-08-07 12:01:00-04:00,12:01 - 12:02,61.4245,-0.0155,61.43,61.43,61.4136,34.0,12288.0
2025-08-07 12:02:00-04:00,12:02 - 12:03,61.425,0.0005,61.4299,61.4355,61.425,29.0,21754.0
2025-08-07 12:03:00-04:00,12:03 - 12:04,61.41,-0.015,61.42,61.42,61.395,56.0,31711.0
2025-08-07 12:04:00-04:00,12:04 - 12:05,61.44,0.03,61.415,61.44,61.415,22.0,7943.0
2025-08-07 12:05:00-04:00,12:05 - 12:06,61.43,-0.01,61.4328,61.445,61.43,31.0,12535.0
2025-08-07 12:06:00-04:00,12:06 - 12:07,61.434,0.004,61.435,61.435,61.43,13.0,5353.0
2025-08-07 12:07:00-04:00,12:07 - 12:08,61.435,0.001,61.4269,61.435,61.425,19.0,14728.0
2025-08-07 12:08:00-04:00,12:08 - 12:09,61.44,0.005,61.4391,61.4456,61.4391,21.0,16886.0
2025-08-07 12:09:00-04:00,12:09 - 12:10,61.4351,-0.0049,61.43,61.4351,61.43,9.0,4544.0
2025-08-07 12:10:00-04:00,12:10 - 12:11,61.415,-0.0201,61.4309,61.4309,61.415,17.0,6378.0
2025-08-07 12:11:00-04:00,12:11 - 12:12,61.425,0.01,61.4123,61.43,61.41,10.0,1872.0
2025-08-07 12:12:00-04:00,12:12 - 12:13,61.435,0.01,61.43,61.4453,61.43,22.0,11463.0
2025-08-07 12:13:00-04:00,12:13 - 12:14,61.445,0.01,61.44,61.45,61.4349,7.0,1371.0
2025-08-07 12:14:00-04:00,12:14 - 12:15,61.45,0.005,61.4472,61.4546,61.4472,10.0,3559.0
2025-08-07 12:15:00-04:00,12:15 - 12:16,61.45,0.0,61.4465,61.45,61.4465,8.0,1119.0
2025-08-07 12:16:00-04:00,12:16 - 12:17,61.465,0.015,61.455,61.465,61.455,20.0,18738.0
2025-08-07 12:17:00-04:00,12:17 - 12:18,61.459,-0.006,61.4655,61.4655,61.4537,15.0,19127.0
2025-08-07 12:18:00-04:00,12:18 - 12:19,61.4515,-0.0075,61.45,61.46,61.445,32.0,43133.0
2025-08-07 12:19:00-04:00,12:19 - 12:20,61.455,0.0035,61.455,61.46,61.45,9.0,3855.0
2025-08-07 12:20:00-04:00,12:20 - 12:21,61.4501,-0.0049,61.459,61.459,61.4501,6.0,1015.0
2025-08-07 12:21:00-04:00,12:21 - 12:22,61.457,0.0069,61.4554,61.46,61.4501,15.0,4534.0
